Group	Subject	Trial	Filename	Time	Hip_Z	Hip_X	Hip_Y	Knee_Z	Knee_X	Knee_Y	Ankle_Z	Ankle_X	Ankle_Y
RIC	20	67	g02s20t67.txt	91	-29.096459	-0.266327	-10.905191	19.796548	13.085071	37.358376	-8.449137	-8.116769	-18.969316
RIC	20	67	g02s20t67.txt	92	-27.818292	-0.381269	-10.980119	17.000076	10.975986	38.034463	-8.784902	-9.025407	-19.701269
RIC	20	67	g02s20t67.txt	93	-26.66184	-0.487467	-10.929328	14.686947	9.10207	38.380125	-9.083399	-9.890118	-20.386546
RIC	20	67	g02s20t67.txt	94	-25.634251	-0.569644	-10.792164	12.832998	7.49488	38.52025	-9.33275	-10.649007	-21.01032
RIC	20	67	g02s20t67.txt	95	-24.737227	-0.623789	-10.601693	11.423081	6.174014	38.550015	-9.515556	-11.23973	-21.554491
RIC	20	67	g02s20t67.txt	96	-23.991908	-0.654002	-10.378527	10.516738	5.205846	38.532747	-9.590746	-11.558115	-21.980185
RIC	20	67	g02s20t67.txt	97	-23.369615	-0.678506	-10.14429	10.013237	4.539899	38.514028	-9.544964	-11.589591	-22.283689
RIC	20	67	g02s20t67.txt	98	-22.875616	-0.71496	-9.90604	9.930015	4.204894	38.497211	-9.327536	-11.241799	-22.426971
RIC	20	67	g02s20t67.txt	99	-22.494662	-0.77958	-9.668007	10.218848	4.170402	38.457494	-8.912606	-10.474462	-22.396593
RIC	20	67	g02s20t67.txt	100	-22.208983	-0.880322	-9.434639	10.814238	4.380145	38.357652	-8.30773	-9.298623	-22.19919
RIC	20	68	g02s20t68.txt	0	-22.071383	-0.982394	-9.275217	11.44495	4.680822	38.209614	-7.750749	-8.165647	-21.934734
RIC	20	68	g02s20t68.txt	1	-21.984957	-1.166433	-9.079956	12.584991	5.256655	37.840708	-6.879825	-6.260518	-21.391187
RIC	20	68	g02s20t68.txt	2	-22.022912	-1.391026	-8.92768	13.985102	5.945077	37.263633	-6.005858	-4.129012	-20.656964
RIC	20	68	g02s20t68.txt	3	-22.229382	-1.655886	-8.843983	15.677596	6.705512	36.418241	-5.256702	-1.908563	-19.683654
RIC	20	68	g02s20t68.txt	4	-22.642815	-1.955684	-8.850614	17.682274	7.498143	35.287907	-4.771679	0.215073	-18.435448
RIC	20	68	g02s20t68.txt	5	-23.257094	-2.281288	-8.944888	19.966598	8.304912	33.939944	-4.621454	2.09371	-16.949285
RIC	20	68	g02s20t68.txt	6	-24.093817	-2.63504	-9.122881	22.549231	9.149379	32.44631	-4.938108	3.524856	-15.285223
RIC	20	68	g02s20t68.txt	7	-25.068891	-3.016217	-9.322654	25.318039	10.068341	30.956503	-5.658952	4.494802	-13.639832
RIC	20	68	g02s20t68.txt	8	-26.097017	-3.43401	-9.469499	28.17059	11.104942	29.580998	-6.744076	4.991212	-12.209407
RIC	20	68	g02s20t68.txt	9	-27.056975	-3.901138	-9.467522	30.965544	12.276632	28.386542	-8.117521	5.063943	-11.168131
RIC	20	68	g02s20t68.txt	10	-27.85013	-4.413702	-9.271727	33.582667	13.526715	27.337519	-9.635992	4.886598	-10.504721
RIC	20	68	g02s20t68.txt	11	-28.352877	-4.96777	-8.820859	35.870161	14.779412	26.401963	-11.207444	4.559354	-10.214667
RIC	20	68	g02s20t68.txt	12	-28.544165	-5.536794	-8.158895	37.785698	15.944407	25.522927	-12.746246	4.1957	-10.148373
RIC	20	68	g02s20t68.txt	13	-28.420814	-6.091328	-7.344124	39.308852	16.94953	24.683307	-14.209533	3.854051	-10.183928
RIC	20	68	g02s20t68.txt	14	-27.960138	-6.594095	-6.438246	40.394268	17.717459	23.908902	-15.570154	3.569851	-10.227657
RIC	20	68	g02s20t68.txt	15	-27.247728	-7.031699	-5.519263	41.134534	18.269227	23.225222	-16.845809	3.34215	-10.228587
RIC	20	68	g02s20t68.txt	16	-26.299795	-7.389827	-4.636219	41.520805	18.593348	22.683069	-18.031078	3.172036	-10.170479
RIC	20	68	g02s20t68.txt	17	-25.174653	-7.677266	-3.821138	41.60324	18.73547	22.307274	-19.129443	3.042239	-10.072156
RIC	20	68	g02s20t68.txt	18	-23.920046	-7.904659	-3.088358	41.428122	18.743436	22.10731	-20.138404	2.933794	-9.962108
RIC	20	68	g02s20t68.txt	19	-22.543663	-8.062544	-2.46552	40.97051	18.628218	22.132852	-21.019304	2.83025	-9.873241
RIC	20	68	g02s20t68.txt	20	-21.084098	-8.159665	-1.937377	40.294212	18.431505	22.350838	-21.769288	2.713171	-9.830066
RIC	20	68	g02s20t68.txt	21	-19.542153	-8.182492	-1.51446	39.390099	18.153413	22.777043	-22.34425	2.560427	-9.862107
RIC	20	68	g02s20t68.txt	22	-17.922997	-8.124419	-1.194521	38.276847	17.793213	23.391223	-22.71309	2.349967	-9.984359
RIC	20	68	g02s20t68.txt	23	-16.239572	-7.99231	-0.959545	37.001037	17.355341	24.138965	-22.873085	2.072743	-10.187982
RIC	20	68	g02s20t68.txt	24	-14.488628	-7.775409	-0.806974	35.570977	16.823601	24.987868	-22.758812	1.705044	-10.481077
RIC	20	68	g02s20t68.txt	25	-12.689481	-7.493578	-0.699223	34.045552	16.221077	25.872411	-22.402363	1.255005	-10.844842
RIC	20	68	g02s20t68.txt	26	-10.846075	-7.151555	-0.604427	32.450488	15.559687	26.747631	-21.7889	0.711977	-11.280317
RIC	20	68	g02s20t68.txt	27	-8.960316	-6.755931	-0.475472	30.81278	14.854618	27.560235	-20.908749	0.067322	-11.782142
RIC	20	68	g02s20t68.txt	28	-7.039274	-6.321047	-0.273444	29.161184	14.125863	28.276487	-19.800115	-0.663291	-12.328766
RIC	20	68	g02s20t68.txt	29	-5.078339	-5.846444	0.060832	27.51693	13.386407	28.845137	-18.431763	-1.479535	-12.917525
RIC	20	68	g02s20t68.txt	30	-3.08604	-5.338929	0.546917	25.899494	12.651792	29.264028	-16.843606	-2.349849	-13.541665
RIC	20	68	g02s20t68.txt	31	-1.072581	-4.796887	1.203989	24.331983	11.932923	29.525376	-15.049243	-3.247269	-14.198797
RIC	20	68	g02s20t68.txt	32	0.941858	-4.211443	2.049579	22.854555	11.240928	29.61359	-13.050075	-4.139392	-14.882502
RIC	20	68	g02s20t68.txt	33	2.928188	-3.586328	3.031512	21.490199	10.581549	29.5635	-10.905332	-4.997652	-15.574229
RIC	20	68	g02s20t68.txt	34	4.838617	-2.92444	4.110697	20.301183	9.980509	29.373685	-8.63844	-5.79106	-16.249646
RIC	20	68	g02s20t68.txt	35	6.63179	-2.251602	5.208223	19.320913	9.466015	29.070541	-6.307029	-6.508707	-16.875985
RIC	20	68	g02s20t68.txt	36	8.274525	-1.60253	6.253466	18.577705	9.071921	28.672012	-3.961908	-7.149531	-17.417882
RIC	20	68	g02s20t68.txt	37	9.706251	-1.032205	7.15669	18.150095	8.869084	28.178631	-1.653941	-7.705435	-17.814114
RIC	20	68	g02s20t68.txt	38	10.942397	-0.569915	7.884316	18.009776	8.864442	27.623562	0.586695	-8.201276	-18.057986
RIC	20	68	g02s20t68.txt	39	11.947915	-0.26314	8.377574	18.208263	9.110534	27.018699	2.720494	-8.645762	-18.116791
RIC	20	68	g02s20t68.txt	40	12.721388	-0.126694	8.627667	18.752669	9.615982	26.379375	4.720864	-9.054562	-17.997738
RIC	20	68	g02s20t68.txt	41	13.285161	-0.140408	8.672297	19.618439	10.350388	25.710228	6.576782	-9.439522	-17.736213
RIC	20	68	g02s20t68.txt	42	13.599093	-0.303972	8.523274	20.880564	11.330439	24.983696	8.227566	-9.799275	-17.336829
RIC	20	68	g02s20t68.txt	43	13.709853	-0.551376	8.277122	22.473205	12.475028	24.179426	9.684901	-10.137276	-16.850624
RIC	20	68	g02s20t68.txt	44	13.604783	-0.843904	7.995568	24.42033	13.75366	23.258238	10.913781	-10.447236	-16.292377
RIC	20	68	g02s20t68.txt	45	13.284166	-1.138952	7.746198	26.720825	15.126303	22.191191	11.891905	-10.71849	-15.679963
RIC	20	68	g02s20t68.txt	46	12.78424	-1.408423	7.571731	29.309899	16.552372	20.991302	12.638889	-10.942247	-15.039807
RIC	20	68	g02s20t68.txt	47	12.090046	-1.630551	7.521567	32.194645	18.023755	19.653515	13.103375	-11.086579	-14.398177
RIC	20	68	g02s20t68.txt	48	11.241018	-1.809291	7.593025	35.288085	19.532765	18.224926	13.318147	-11.137639	-13.784946
RIC	20	68	g02s20t68.txt	49	10.241653	-1.952476	7.782612	38.544391	21.088753	16.737257	13.282212	-11.072202	-13.228662
RIC	20	68	g02s20t68.txt	50	9.080588	-2.074062	8.07458	41.921414	22.710743	15.221503	12.996154	-10.867368	-12.759405
RIC	20	68	g02s20t68.txt	51	7.776865	-2.191607	8.422764	45.359689	24.400544	13.704089	12.527764	-10.542509	-12.375931
RIC	20	68	g02s20t68.txt	52	6.304545	-2.315069	8.794457	48.831222	26.167069	12.193337	11.898278	-10.090189	-12.085343
RIC	20	68	g02s20t68.txt	53	4.679551	-2.443696	9.149116	52.309257	27.983105	10.687409	11.169123	-9.535814	-11.861057
RIC	20	68	g02s20t68.txt	54	2.912488	-2.563091	9.455605	55.779598	29.808695	9.185182	10.383215	-8.894755	-11.677124
RIC	20	68	g02s20t68.txt	55	0.989974	-2.637736	9.681404	59.23116	31.58008	7.692079	9.56767	-8.164672	-11.508265
RIC	20	68	g02s20t68.txt	56	-1.058987	-2.636816	9.829506	62.659463	33.24372	6.216786	8.743279	-7.365019	-11.329948
RIC	20	68	g02s20t68.txt	57	-3.241854	-2.508677	9.885837	66.047598	34.723962	4.782377	7.91089	-6.492758	-11.128803
RIC	20	68	g02s20t68.txt	58	-5.533936	-2.227666	9.849954	69.371836	35.985195	3.416975	7.06328	-5.561422	-10.906854
RIC	20	68	g02s20t68.txt	59	-7.894977	-1.797702	9.726002	72.602924	37.028568	2.144266	6.192506	-4.592439	-10.675115
RIC	20	68	g02s20t68.txt	60	-10.284888	-1.214078	9.495807	75.666912	37.814746	1.008249	5.287535	-3.609475	-10.446053
RIC	20	68	g02s20t68.txt	61	-12.656354	-0.557039	9.186216	78.546571	38.412409	-0.015984	4.35828	-2.647054	-10.23353
RIC	20	68	g02s20t68.txt	62	-14.979914	0.099796	8.800995	81.179982	38.840128	-0.935432	3.41789	-1.743343	-10.057019
RIC	20	68	g02s20t68.txt	63	-17.242543	0.674132	8.339945	83.525735	39.130573	-1.758643	2.491277	-0.934014	-9.932563
RIC	20	68	g02s20t68.txt	64	-19.446891	1.130835	7.799285	85.587346	39.314716	-2.482601	1.601389	-0.232891	-9.860931
RIC	20	68	g02s20t68.txt	65	-21.582535	1.441414	7.14616	87.283383	39.371862	-3.049521	0.780532	0.321219	-9.848657
RIC	20	68	g02s20t68.txt	66	-23.666816	1.650866	6.390609	88.652111	39.314099	-3.446167	0.031796	0.745298	-9.879409
RIC	20	68	g02s20t68.txt	67	-25.704072	1.791618	5.533157	89.66695	39.132703	-3.634263	-0.637536	1.037617	-9.947553
RIC	20	68	g02s20t68.txt	68	-27.690108	1.900073	4.588177	90.294047	38.822775	-3.580367	-1.225744	1.201588	-10.04726
RIC	20	68	g02s20t68.txt	69	-29.623069	2.006305	3.596172	90.57562	38.411169	-3.313382	-1.749783	1.269668	-10.168544
RIC	20	68	g02s20t68.txt	70	-31.477154	2.122907	2.590236	90.446637	37.902606	-2.81218	-2.208141	1.251187	-10.308918
RIC	20	68	g02s20t68.txt	71	-33.240768	2.246079	1.610627	89.943454	37.330957	-2.124541	-2.616279	1.181284	-10.463265
RIC	20	68	g02s20t68.txt	72	-34.893368	2.361315	0.691673	89.064449	36.719636	-1.280078	-2.983299	1.084111	-10.633724
RIC	20	68	g02s20t68.txt	73	-36.396899	2.443677	-0.131366	87.761071	36.086595	-0.289793	-3.315225	0.976495	-10.828546
RIC	20	68	g02s20t68.txt	74	-37.75549	2.478881	-0.864322	86.096666	35.448963	0.808427	-3.62502	0.868618	-11.046157
RIC	20	68	g02s20t68.txt	75	-38.931087	2.446974	-1.503201	84.02272	34.814115	2.027979	-3.912431	0.759745	-11.28333
RIC	20	68	g02s20t68.txt	76	-39.914922	2.348392	-2.073721	81.56335	34.18446	3.376008	-4.175913	0.642374	-11.530849
RIC	20	68	g02s20t68.txt	77	-40.697876	2.192165	-2.604552	78.741654	33.55915	4.868824	-4.412309	0.504118	-11.786568
RIC	20	68	g02s20t68.txt	78	-41.218444	1.982689	-3.120097	75.493974	32.932037	6.571115	-4.611468	0.319149	-12.056604
RIC	20	68	g02s20t68.txt	79	-41.505245	1.74832	-3.646753	71.897116	32.288149	8.483664	-4.777676	0.076984	-12.341984
RIC	20	68	g02s20t68.txt	80	-41.522029	1.512803	-4.20449	67.924438	31.595931	10.665248	-4.913546	-0.244037	-12.645967
RIC	20	68	g02s20t68.txt	81	-41.266745	1.301312	-4.802034	63.604248	30.813154	13.13263	-5.03549	-0.649184	-12.96969
RIC	20	68	g02s20t68.txt	82	-40.770556	1.126511	-5.434019	59.010952	29.902544	15.84728	-5.165039	-1.123678	-13.31301
RIC	20	68	g02s20t68.txt	83	-40.000039	1.003343	-6.097111	54.17068	28.770809	18.799481	-5.328899	-1.661986	-13.682562
RIC	20	68	g02s20t68.txt	84	-39.019802	0.920986	-6.772771	49.215266	27.402471	21.861448	-5.535297	-2.234433	-14.078868
RIC	20	68	g02s20t68.txt	85	-37.841303	0.872532	-7.444343	44.244245	25.750033	24.919473	-5.791271	-2.828698	-14.514914
RIC	20	68	g02s20t68.txt	86	-36.491613	0.845023	-8.091485	39.375872	23.802141	27.829202	-6.093826	-3.440838	-15.007887
RIC	20	68	g02s20t68.txt	87	-35.028037	0.822242	-8.699965	34.689781	21.628699	30.492256	-6.426294	-4.076964	-15.561003
RIC	20	68	g02s20t68.txt	88	-33.478975	0.789258	-9.242989	30.302155	19.270717	32.760449	-6.777763	-4.767271	-16.188217
RIC	20	68	g02s20t68.txt	89	-31.899065	0.736956	-9.711798	26.228087	16.843094	34.62947	-7.135124	-5.532622	-16.87706
RIC	20	68	g02s20t68.txt	90	-30.331386	0.661326	-10.089898	22.507702	14.440686	36.082737	-7.494452	-6.391881	-17.619314
RIC	20	68	g02s20t68.txt	91	-28.824735	0.564023	-10.353862	19.21255	12.166559	37.104709	-7.857503	-7.349402	-18.402428
RIC	20	68	g02s20t68.txt	92	-27.406746	0.457187	-10.514203	16.314697	10.071571	37.801278	-8.22634	-8.359304	-19.195845
RIC	20	68	g02s20t68.txt	93	-26.12251	0.352781	-10.563411	13.908846	8.238791	38.194849	-8.597925	-9.36288	-19.961787
RIC	20	68	g02s20t68.txt	94	-24.980526	0.260674	-10.529332	11.98166	6.686118	38.387652	-8.956998	-10.284865	-20.664624
RIC	20	68	g02s20t68.txt	95	-23.982337	0.1834	-10.438121	10.523112	5.424956	38.463252	-9.280018	-11.057217	-21.276184
RIC	20	68	g02s20t68.txt	96	-23.14846	0.118069	-10.305327	9.599027	4.51338	38.478896	-9.524108	-11.579051	-21.753747
RIC	20	68	g02s20t68.txt	97	-22.444527	0.053433	-10.151589	9.102587	3.895018	38.483644	-9.666715	-11.835725	-22.102057
RIC	20	68	g02s20t68.txt	98	-21.874595	-0.022221	-9.982221	9.0487	3.594786	38.48862	-9.654615	-11.743128	-22.293045
RIC	20	68	g02s20t68.txt	99	-21.423927	-0.118427	-9.801985	9.378362	3.582159	38.483527	-9.453449	-11.261012	-22.324358
RIC	20	68	g02s20t68.txt	100	-21.07647	-0.239135	-9.614591	10.012744	3.801017	38.442547	-9.055628	-10.385011	-22.208583
RIC	20	69	g02s20t69.txt	0	-20.902027	-0.345373	-9.477833	10.660346	4.097962	38.360299	-8.624956	-9.456939	-22.019476
RIC	20	69	g02s20t69.txt	1	-20.775727	-0.519942	-9.299185	11.790387	4.652504	38.120106	-7.858185	-7.770589	-21.604125
RIC	20	69	g02s20t69.txt	2	-20.781622	-0.720786	-9.152461	13.133355	5.302812	37.707677	-6.986717	-5.750162	-21.017913
RIC	20	69	g02s20t69.txt	3	-20.958194	-0.950429	-9.068442	14.708301	6.008584	37.056488	-6.107561	-3.48967	-20.205829
RIC	20	69	g02s20t69.txt	4	-21.341436	-1.209772	-9.07331	16.539059	6.733809	36.126176	-5.358131	-1.163536	-19.11866
RIC	20	69	g02s20t69.txt	5	-21.930745	-1.496473	-9.165693	18.620788	7.46504	34.948825	-4.85104	1.040098	-17.772869
RIC	20	69	g02s20t69.txt	6	-22.765089	-1.81995	-9.344927	21.011789	8.228389	33.546848	-4.765402	2.879706	-16.186489
RIC	20	69	g02s20t69.txt	7	-23.775696	-2.182569	-9.555442	23.63952	9.071489	32.065738	-5.10818	4.26135	-14.542021
RIC	20	69	g02s20t69.txt	8	-24.895062	-2.598914	-9.722228	26.433543	10.056404	30.625533	-5.888209	5.111779	-13.043848
RIC	20	69	g02s20t69.txt	9	-26.013368	-3.092056	-9.735776	29.273901	11.223069	29.309524	-7.059189	5.436712	-11.901603
RIC	20	69	g02s20t69.txt	10	-27.015571	-3.663529	-9.535713	32.021346	12.517983	28.104396	-8.462713	5.417001	-11.146123
RIC	20	69	g02s20t69.txt	11	-27.760918	-4.318842	-9.045896	34.51291	13.867904	26.986691	-10.005158	5.156437	-10.80101
RIC	20	69	g02s20t69.txt	12	-28.193069	-5.018721	-8.314364	36.668093	15.162063	25.920587	-11.57494	4.80241	-10.721491
RIC	20	69	g02s20t69.txt	13	-28.282742	-5.712129	-7.413276	38.437626	16.31268	24.914404	-13.109497	4.435808	-10.782591
RIC	20	69	g02s20t69.txt	14	-27.992576	-6.33568	-6.423615	39.757072	17.23416	24.021596	-14.567321	4.103961	-10.886867
RIC	20	69	g02s20t69.txt	15	-27.417691	-6.866832	-5.432789	40.71664	17.942276	23.264096	-15.951311	3.816871	-10.968724
RIC	20	69	g02s20t69.txt	16	-26.581755	-7.287593	-4.490148	41.312287	18.423161	22.684334	-17.252669	3.580079	-11.004072
RIC	20	69	g02s20t69.txt	17	-25.561345	-7.614118	-3.622228	41.605842	18.719583	22.284217	-18.472965	3.383325	-10.998846
RIC	20	69	g02s20t69.txt	18	-24.419424	-7.867589	-2.838786	41.65199	18.877022	22.052914	-19.609202	3.212114	-10.968458
RIC	20	69	g02s20t69.txt	19	-23.175777	-8.048804	-2.165054	41.432219	18.904964	22.021786	-20.624439	3.052148	-10.928674
RIC	20	69	g02s20t69.txt	20	-21.866383	-8.17518	-1.587206	41.006256	18.849051	22.158782	-21.513915	2.883182	-10.901939
RIC	20	69	g02s20t69.txt	21	-20.487761	-8.238407	-1.12055	40.360664	18.714497	22.485651	-22.230766	2.683445	-10.913415
RIC	20	69	g02s20t69.txt	22	-19.036208	-8.231598	-0.767048	39.507065	18.506258	22.996934	-22.738436	2.432534	-10.985258
RIC	20	69	g02s20t69.txt	23	-17.517643	-8.15514	-0.510634	38.487251	18.231905	23.652265	-23.031205	2.121012	-11.124248
RIC	20	69	g02s20t69.txt	24	-15.922324	-7.989541	-0.354275	37.308225	17.875324	24.428699	-23.045332	1.723656	-11.344682
RIC	20	69	g02s20t69.txt	25	-14.2675	-7.748329	-0.257641	36.032499	17.448578	25.253738	-22.818924	1.246572	-11.627169
RIC	20	69	g02s20t69.txt	26	-12.555115	-7.431182	-0.190904	34.68681	16.955201	26.084224	-22.340594	0.681215	-11.972437
RIC	20	69	g02s20t69.txt	27	-10.785701	-7.043424	-0.116111	33.294329	16.407842	26.881965	-21.601934	0.022304	-12.383078
RIC	20	69	g02s20t69.txt	28	-8.966687	-6.606507	0.003239	31.877448	15.829351	27.619417	-20.639728	-0.714053	-12.847076
RIC	20	69	g02s20t69.txt	29	-7.088934	-6.128817	0.226803	30.446168	15.232169	28.244216	-19.419575	-1.527542	-13.367516
RIC	20	69	g02s20t69.txt	30	-5.161109	-5.625843	0.586845	29.013775	14.630716	28.734889	-17.973107	-2.38945	-13.932164
RIC	20	69	g02s20t69.txt	31	-3.18964	-5.101134	1.112507	27.593444	14.032812	29.069488	-16.303357	-3.27546	-14.531473
RIC	20	69	g02s20t69.txt	32	-1.184187	-4.549461	1.831811	26.206855	13.445022	29.221703	-14.397912	-4.1596	-15.153587
RIC	20	69	g02s20t69.txt	33	0.83113	-3.969714	2.703572	24.872427	12.86981	29.221633	-12.313391	-5.020753	-15.777417
RIC	20	69	g02s20t69.txt	34	2.825021	-3.355111	3.709856	23.633627	12.314368	29.059034	-10.064688	-5.835561	-16.372416
RIC	20	69	g02s20t69.txt	35	4.757604	-2.71407	4.783822	22.526415	11.789394	28.758866	-7.70958	-6.591184	-16.904093
RIC	20	69	g02s20t69.txt	36	6.589479	-2.06691	5.853956	21.586894	11.316897	28.345488	-5.300097	-7.281855	-17.342356
RIC	20	69	g02s20t69.txt	37	8.255132	-1.455573	6.827961	20.893201	10.952303	27.829621	-2.885456	-7.895818	-17.64016
RIC	20	69	g02s20t69.txt	38	9.747955	-0.92085	7.648835	20.440407	10.725697	27.260352	-0.511977	-8.45153	-17.807555
RIC	20	69	g02s20t69.txt	39	11.019915	-0.521982	8.236842	20.287843	10.704498	26.670004	1.771804	-8.953753	-17.831416
RIC	20	69	g02s20t69.txt	40	12.055447	-0.293453	8.562632	20.457661	10.925248	26.087922	3.927454	-9.416008	-17.728393
RIC	20	69	g02s20t69.txt	41	12.866418	-0.23148	8.652614	20.939778	11.382941	25.521462	5.936712	-9.851242	-17.529775
RIC	20	69	g02s20t69.txt	42	13.398733	-0.354667	8.50245	21.821098	12.12143	24.953643	7.735068	-10.261963	-17.245036
RIC	20	69	g02s20t69.txt	43	13.69974	-0.594137	8.218983	23.046473	13.065384	24.343891	9.333636	-10.655137	-16.913007
RIC	20	69	g02s20t69.txt	44	13.755762	-0.906975	7.871441	24.65048	14.188478	23.63536	10.694586	-11.026466	-16.54923
RIC	20	69	g02s20t69.txt	45	13.570245	-1.238373	7.539683	26.64036	15.445813	22.775415	11.792541	-11.36554	-16.168884
RIC	20	69	g02s20t69.txt	46	13.184586	-1.543015	7.284578	28.954861	16.781188	21.751967	12.646472	-11.661774	-15.786052
RIC	20	69	g02s20t69.txt	47	12.580596	-1.779407	7.178714	31.617487	18.171759	20.52151	13.200809	-11.88213	-15.411906
RIC	20	69	g02s20t69.txt	48	11.8037	-1.942015	7.229195	34.539019	19.591314	19.124313	13.489688	-12.01032	-15.052567
RIC	20	69	g02s20t69.txt	49	10.863031	-2.032763	7.437434	37.674054	21.036103	17.592195	13.511676	-12.020728	-14.715042
RIC	20	69	g02s20t69.txt	50	9.75154	-2.064222	7.789934	40.980614	22.514999	15.961658	13.265859	-11.8875	-14.408465
RIC	20	69	g02s20t69.txt	51	8.494652	-2.067517	8.229043	44.386473	24.032646	14.281606	12.823367	-11.628864	-14.132517
RIC	20	69	g02s20t69.txt	52	7.071978	-2.064865	8.712272	47.859705	25.599692	12.57354	12.20684	-11.236311	-13.889938
RIC	20	69	g02s20t69.txt	53	5.500378	-2.072445	9.181764	51.36094	27.201903	10.859232	11.482522	-10.736919	-13.669246
RIC	20	69	g02s20t69.txt	54	3.785568	-2.089787	9.593215	54.867822	28.81084	9.153664	10.69701	-10.148537	-13.457758
RIC	20	69	g02s20t69.txt	55	1.90639	-2.098466	9.897216	58.364265	30.375267	7.477928	9.882186	-9.473049	-13.242342
RIC	20	69	g02s20t69.txt	56	-0.110556	-2.071153	10.087472	61.839173	31.850175	5.849997	9.06479	-8.73392	-13.015556
RIC	20	69	g02s20t69.txt	57	-2.278214	-1.965772	10.135941	65.270067	33.172138	4.309445	8.254087	-7.932884	-12.779042
RIC	20	69	g02s20t69.txt	58	-4.579861	-1.751431	10.041856	68.630953	34.312171	2.888787	7.448779	-7.08602	-12.549843
RIC	20	69	g02s20t69.txt	59	-6.983063	-1.417816	9.815476	71.895278	35.273879	1.60553	6.642543	-6.216429	-12.352609
RIC	20	69	g02s20t69.txt	60	-9.459242	-0.941933	9.439189	74.99374	36.031051	0.50034	5.828074	-5.35464	-12.233891
RIC	20	69	g02s20t69.txt	61	-11.94473	-0.376233	8.961965	77.913436	36.63948	-0.475402	5.005351	-4.532565	-12.211788
RIC	20	69	g02s20t69.txt	62	-14.393986	0.229259	8.405293	80.597484	37.110556	-1.348661	4.179124	-3.788922	-12.322169
RIC	20	69	g02s20t69.txt	63	-16.775598	0.798901	7.787195	83.008138	37.465309	-2.149826	3.36207	-3.156023	-12.5802
RIC	20	69	g02s20t69.txt	64	-19.083868	1.281432	7.111654	85.148801	37.72059	-2.886132	2.567894	-2.639798	-12.961189
RIC	20	69	g02s20t69.txt	65	-21.29969	1.632304	6.353428	86.93788	37.837037	-3.508673	1.817977	-2.269246	-13.448382
RIC	20	69	g02s20t69.txt	66	-23.439004	1.880506	5.515558	88.404139	37.810219	-3.988401	1.115865	-2.018023	-13.97879
RIC	20	69	g02s20t69.txt	67	-25.502683	2.051985	4.591958	89.51136	37.61585	-4.270888	0.468485	-1.880857	-14.504984
RIC	20	69	g02s20t69.txt	68	-27.48753	2.182296	3.58703	90.216325	37.235376	-4.301729	-0.121364	-1.847515	-14.972232
RIC	20	69	g02s20t69.txt	69	-29.40119	2.307163	2.53273	90.558564	36.696276	-4.095042	-0.665802	-1.883	-15.34499
RIC	20	69	g02s20t69.txt	70	-31.22412	2.445717	1.459857	90.469638	35.992464	-3.616845	-1.165497	-1.966501	-15.57428
RIC	20	69	g02s20t69.txt	71	-32.956582	2.596842	0.412687	89.991798	35.17268	-2.9227	-1.632868	-2.063693	-15.667895
RIC	20	69	g02s20t69.txt	72	-34.588114	2.744877	-0.569765	89.128899	34.278141	-2.055236	-2.074488	-2.152766	-15.642533
RIC	20	69	g02s20t69.txt	73	-36.087592	2.862072	-1.449594	87.835795	33.348739	-1.039256	-2.491929	-2.217866	-15.515823
RIC	20	69	g02s20t69.txt	74	-37.45317	2.931094	-2.235503	86.178294	32.425509	0.078567	-2.888786	-2.257494	-15.33163
RIC	20	69	g02s20t69.txt	75	-38.637018	2.930149	-2.927757	84.107591	31.540632	1.308578	-3.257311	-2.271885	-15.112672
RIC	20	69	g02s20t69.txt	76	-39.621496	2.859951	-3.556455	81.648579	30.713418	2.66054	-3.593429	-2.275248	-14.889186
RIC	20	69	g02s20t69.txt	77	-40.397348	2.73156	-4.150862	78.826348	29.95008	4.154564	-3.897618	-2.287906	-14.683895
RIC	20	69	g02s20t69.txt	78	-40.907161	2.553196	-4.732281	75.579314	29.260072	5.859905	-4.170632	-2.343174	-14.524525
RIC	20	69	g02s20t69.txt	79	-41.184783	2.352944	-5.320729	71.983732	28.619338	7.780307	-4.426054	-2.45802	-14.424058
RIC	20	69	g02s20t69.txt	80	-41.198686	2.149765	-5.930232	68.009457	28.008806	9.97877	-4.669111	-2.65315	-14.4108
RIC	20	69	g02s20t69.txt	81	-40.949892	1.963476	-6.568976	63.677798	27.389053	12.48117	-4.905937	-2.930816	-14.502558
RIC	20	69	g02s20t69.txt	82	-40.468745	1.803568	-7.234117	59.055929	26.711957	15.25857	-5.143895	-3.277775	-14.697053
RIC	20	69	g02s20t69.txt	83	-39.722235	1.675504	-7.918637	54.158949	25.884732	18.317052	-5.394688	-3.693532	-15.013889
RIC	20	69	g02s20t69.txt	84	-38.773971	1.563478	-8.602611	49.122908	24.864068	21.52461	-5.665109	-4.153676	-15.427915
RIC	20	69	g02s20t69.txt	85	-37.638608	1.450497	-9.26469	44.0515	23.587767	24.767194	-5.960742	-4.655332	-15.939353
RIC	20	69	g02s20t69.txt	86	-36.34695	1.314037	-9.876034	39.074019	22.026645	27.889741	-6.280286	-5.204385	-16.543636
RIC	20	69	g02s20t69.txt	87	-34.95548	1.139546	-10.416253	34.285428	20.233509	30.772184	-6.615166	-5.807952	-17.217809
RIC	20	69	g02s20t69.txt	88	-33.493642	0.908307	-10.841676	29.825306	18.228874	33.237719	-6.959756	-6.496234	-17.949815
